# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,112.1843282096658,132.1844433157888,0.22060217348271635,4.533046906169071,0.0,0.0
 0.10426514845548072,0.01195834330068778,0.11469166330102881,1.1,112.1843282096658,132.4761648820702,0.22060217348271635,4.533046906169071,0.0,0.0
 0.1472616771916221,0.02385460172621846,0.27667950821181303,3.7674633202336394,112.33508424896304,132.76788644835165,0.22368579434456562,4.470556581074612,3.5062374505255587,81.54698887536796
 0.18012349228790558,0.035688919721390294,0.3601236864274802,2.5392443470082178,112.4871528167875,133.05960801463306,0.22682296181711875,4.408724725172547,4.627515777168704,34.121010155947125
 0.20771799633058818,0.04746144259955366,0.4266256374803431,2.409970874997393,112.64055009583706,133.3513295809145,0.23001473352116666,4.347547588328627,5.558979382716724,33.7554030363166
 0.2319332124817271,0.05917231655730336,0.4836163296935467,2.353507474700907,112.79529250048819,133.6430511471959,0.23326218861268824,4.2870214240354825,6.390296237097299,34.33035035458385
 0.2537387502019395,0.07082168868944647,0.5342391589520338,2.3215583998904505,112.95139667993219,133.93477271347734,0.23656642857817595,4.22714248175556,7.158923638892894,35.2491835632709
 0.27371137254124983,0.08240970700425633,0.5801951350175079,2.3009485326833112,113.10887952138809,134.22649427975875,0.23992857736233736,4.167907012134747,7.884935627403356,36.35035881500235
 0.29222737168640434,0.09393652043901829,0.6225326186504193,2.286535190513381,113.26775815326394,134.5182158460402,0.24334978209594302,4.109311261292769,8.580613480824953,37.57171557245674
 0.30954846716390066,0.10540227887587252,0.661953422735335,2.2758840014554163,113.428049948431,134.8099374123216,0.2468312130399251,4.051351478948691,9.254137267201221,38.8845952180861
 0.32586546744149686,0.11680713315795177,0.6989553280659383,2.2676904272293372,113.58977252734881,135.10165897860304,0.25037406439294013,3.994023911480655,9.911293507783348,40.274329190545245
 0.3413226081341264,0.12815123510583065,0.7339068831331858,2.2611914947447858,113.75294376138203,135.39338054488445,0.25397955461435145,3.937324803637929,10.556365972072554,41.73297488304539
 0.3560320944857341,0.13943473753428853,0.7670901728818453,2.2559108425314114,113.91758177600161,135.68510211116586,0.2576489265968139,3.88125040227653,11.192641991987305,43.256168482402956
 0.37008327597175744,0.15065779426938675,0.7987269075032398,2.2515355490115474,114.08370495403031,135.9768236774473,0.2613834484055207,3.82579695118476,11.82271954809944,44.841606859812565
 0.38354869332432273,0.16182056016587487,0.8289951662256879,2.247851509532432,114.25133193887932,136.2685452437287,0.2651844134148796,3.7709606953237684,12.448703256648908,46.48825150823953
 0.3964882104459894,0.1729231911249295,0.858040594147344,2.2447072520983586,114.42048163778405,136.56026681001015,0.2690531409751126,3.7167378770445194,13.072334718077762,48.195883630356654
 0.4089519243941198,0.18396584411221928,0.8859841483241223,2.2419925788628947,114.59117322505315,136.85198837629156,0.2729909764726007,3.6631247410493333,13.695082218627782,49.96484219243757
 0.4209822682255114,0.19494867717632605,0.9129276118815944,2.2396253951750555,114.76342614529612,137.143709942573,0.2769992921107563,3.6101175291096297,14.318204255601348,51.79586267082534
 0.4326155646629517,0.20587184946750897,0.9389576161773068,2.237543282395693,114.93726011663296,137.4354315088544,0.2810794869305618,3.5577124852481363,14.94279564452276,53.68997448661596
 0.44388319640605683,0.2167355212568238,0.964148637175909,2.2356979330654023,115.11269513386452,137.72715307513585,0.2852329875528564,3.5059058511410446,15.569821700901297,55.64843355501253
 0.454812502782095,0.22753985395560444,0.988565269106965,2.2340513744392667,115.28975147170915,138.01887464141726,0.28946124838581805,3.454693868614554,16.200144067039037,57.67267788555014
 0.4654274771504766,0.23828501013532313,1.0122639779258304,2.2325733436960413,115.4684496879252,138.3105962076987,0.29376575186719045,3.4040727812685714,16.83454052873911,59.764295200723964
 0.4757493166744263,0.24897115354780192,1.0352944732073943,2.2312394247291207,115.64881062641565,138.6023177739801,0.298148009201801,3.3540388301675748,17.47372046154805,61.925001965575184
 0.4857968609743993,0.25959844914583774,1.0577007954137043,2.2300297005279504,115.83085542042303,138.89403934026151,0.3026095602903259,3.304588259011356,18.118337035635676,64.15662920633868
 0.49558694595783137,0.2701670631041915,1.0795221876254557,2.228927761983687,116.01460549542297,139.18576090654295,0.30715197446032405,3.2557173098334538,18.768996930148486,66.46110790804488
 0.5051346920655553,0.28067716284097965,1.1007938018257262,2.227919967735863,116.20008257231078,139.47748247282436,0.3117768505770545,3.207422225701307,19.426268230757405,68.84046697442038
 0.514453741218847,0.2911289170394752,1.1215472766128394,2.226994883891402,116.38730867026534,139.7692040391058,0.316485817378939,3.1596992506070714,20.090686815234097,71.29682154772196
 0.5235564532123325,0.301522495670305,1.1418112138743028,2.226142854565299,116.57630610965924,140.0609256053872,0.32128053403917056,3.1125446270519457,20.762761639515883,73.83237267781
 0.5324540697341251,0.3118580700140758,1.1616115752410991,2.225355668936718,116.76709751498348,140.35264717166865,0.32616268998403025,3.065954600904728,21.442979123333366,76.44940441650246
 0.5411568523117947,0.3221358126844105,1.1809720142505173,2.2246263004541924,116.9597058175556,140.64436873795006,0.3311340056710186,3.0199254165200395,22.1318067931922,79.15027908732256
 0.5496741990831113,0.3323558976514258,1.1999141565343878,2.22394870051091,117.15415425824244,140.9360903042315,0.336196232543662,2.9744533198185956,22.82969637231024,81.93743871839081
