# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.740307684801133,2.491584329532526,2.3464888669147883,5.007506543965598,147.43759889355368,132.42712562647273,0.06637465259621841,15.065992225727646,-9.334209703517129,122.287372461689
 1.7433446392329734,2.498756694687264,2.3616966654290765,5.007582054852176,147.4103692039138,131.93668362262196,0.06327137745843472,15.80493487212186,-8.966117289881986,121.20445726018605
 1.7463723200678816,2.505953062868969,2.3768582535957727,5.007657343498137,147.38432456064226,131.44624161877115,0.06023734233680382,16.600998005667655,-8.602175953044313,120.2046571889464
 1.7493906652294098,2.5131728639616306,2.3919733185869907,5.007732443550316,147.3594469700514,130.95579961492035,0.05726925471482234,17.461376177839128,-8.242129133514178,119.2861651872313
 1.7523996135809197,2.520415527672649,2.407041552369609,5.007807387274437,147.33571922412344,130.46535761106955,0.05436395489188786,18.394541051854546,-7.885727222952937,118.44733406022024
 1.7553991048884507,2.5276804835421705,2.4220626515171864,5.0078822065136395,147.31312487457805,129.97491560721875,0.0515184144123621,19.4105352698907,-7.532727128988154,117.68665342635794
 1.7583890797850399,2.5349671609521587,2.4370363170274816,5.007956932139011,147.2916482083845,129.48447360336797,0.04872972153640314,20.521356750478414,-7.182891808906616,117.00276162205141
 1.7613694797364137,2.54227498913519,2.4519622541474617,5.008031594249692,147.27127422450013,128.99403159951717,0.04599508141965107,21.7414551542191,-6.835989872758204,116.39442417401453
 1.7643402470080012,2.5496033971830134,2.466840172204793,5.0081062221278785,147.25198861187602,128.50358959566637,0.04331180231334074,23.08839500063898,-6.491795169739997,115.86054091483138
 1.7673013246331997,2.5569518140548695,2.4816697844466296,5.008180844581035,147.23377772861718,128.01314759181557,0.040677296023490496,24.583738295252363,-6.150086409035778,115.40013601680378
 1.7702526563828431,2.5643196685856005,2.49645080788395,5.008255489782158,147.21662858228643,127.52270558796477,0.03808906762350914,26.2542525294787,-5.8106467810085185,115.01235944358551
 1.7731941867358136,2.5717063894935404,2.5111829631403957,5.008330184853808,147.20052881118588,127.03226358411398,0.03554471175694944,28.13358023094638,-5.473263631049089,114.69647070570672
 1.7761258608507495,2.5791114053882227,2.525865974310135,5.008404957063322,147.1854666667711,126.54182158026319,0.03304190619583341,30.264597752719855,-5.137728077642998,114.45185933069784
 1.7790476245388014,2.5865341447779056,2.540499568817663,5.008479832701739,147.17143099694707,126.05137957641239,0.030578408353126366,32.70281397421913,-4.803834711692855,114.2780188950778
 1.7819594242373862,2.593974036076921,2.5550834772842386,5.008554837636632,147.15841123029932,125.56093757256158,0.028152049723824027,35.52139221868941,-4.471381274637803,114.17455576241471
 1.784861206984899,2.601430507612868,2.569617433399558,5.008629997465079,147.14639736123675,125.07049556871078,0.025760730162174793,38.81877546577962,-4.140168340605274,114.14118934865681
 1.7877529203963407,2.6089029876336585,2.5841011737968724,5.008705337121716,147.13537993595367,124.58005356486,0.023402417460004654,42.73062822287596,-3.8099990266992845,114.17774410133596
 1.7906345126398193,2.6163909043144216,2.5985344379341457,5.0087808814510435,147.12535003920482,124.0896115610092,0.021075137993022172,47.44927413196976,-3.4806787016895875,114.28415167169764
 1.793505932413891,2.6238936857642807,2.6129169679780007,5.008856654720675,147.11629928187924,123.5991695571584,0.018776977279022493,53.256708209217095,-3.1520146957702715,114.46045224285764
 1.7963671289257,2.631410760033008,2.627248508692729,5.008932680987721,147.10821978927316,123.1087275533076,0.016506075745643774,60.58375203227312,-2.8238160408520603,114.7067856274929
 1.79921805186989,2.6389415551175714,2.6415288073326875,5.009008983936526,147.10110419015322,122.6182855494568,0.014260620225045761,70.12317726852523,-2.4958931753777205,115.02340536513888
 1.8020586514082468,2.646485498968578,2.655757613539007,5.009085587104605,147.09494560641008,122.12784354560601,0.012038848480502372,83.06442278259081,-2.1680577145749598,115.4106576361658
 1.8048888781500485,2.654042019496625,2.6699346792394003,5.009162513731458,147.0897376434947,121.63740154175522,0.009839039169628135,101.63594053846975,-1.840122149395911,115.86900806763337
 1.8077086831330869,2.661610544578562,2.684059758551633,5.00923978686387,147.08547438138115,121.14695953790442,0.007659515033862071,130.5565686050728,-1.5118996310603325,116.39901351685576
 1.8105180178053397,2.669190502063681,2.698132607689796,5.009317429196744,147.08215036625566,120.65651753405362,0.0054986283604163055,181.86353658647502,-1.1832036810407753,117.00135027200918
 1.8133168340072572,2.6767813197798285,2.7121529848752526,5.009395463643247,147.07976060267862,120.16607553020282,0.0033547774877359764,298.0823627366313,-0.853847985945963,117.67678594584787
 1.8161050839546498,2.6843824255394697,2.7261206502485167,5.009473912597376,147.0783005465091,119.67563352635203,0.0012263906752700646,815.4008507768449,-0.5236460852081949,118.42621966031263
 1.8188827202221396,2.691993247145681,2.7400353657857157,5.009552798564886,147.07776609818671,119.18519152250124,0.0008880755051676524,1126.0303816297899,-0.19241119819846406,119.25063439248277
 1.821649695727163,2.699613212398107,2.7538968952171445,5.009632143928658,147.07815359672662,118.69474951865044,0.002990168141845091,334.4293539904239,0.14004408033649954,120.15114623580428
 1.8244059637144965,2.7072417490988707,2.76770500394779,5.0097119707159665,147.07945981415767,118.20430751479964,0.0050813508911990565,196.79806047876139,0.4739079933683166,121.12897387558371
 1.827151477741285,2.7148782850584525,2.78145945898319,5.009792301622001,147.08168195050234,117.71386551094885,0.00716310668050732,139.60423104143635,0.8093698749867747,122.18545538114078
 1.82988619166256,2.722522248101549,2.795160028853343,5.0098731584199125,147.08481762932502,117.22342350709806,0.009236887514719246,108.26157603483546,1.1466204191566265,123.32205630218758
 1.832610059617213,2.7301730660728944,2.808806483543259,5.009954563547884,147.08886489363164,116.73298150324726,0.011304130744304815,88.46323725544438,1.4858518746189593,124.5403452406119
 1.8353289746783357,2.737830166843087,2.8162339014117683,2.7317579628407413,147.09382220243236,116.24253949939646,0.013366256567798024,74.81526296668578,1.8232672552398395,124.09927233311961
 1.8380559205783156,2.7454929783143993,2.810034284643737,-2.273465259460067,147.09968842765744,115.75209749554566,0.015424674453580391,64.8311899877977,2.1512070426971763,120.25900017296023
